image,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
halfskeleton_c.png,23.547363,2.6870728,8.355713,18.640137,1.663208,1.5022278,1.5701294,12.878418,2.0584106,8.563232,5.1696777,16.357422,2.6153564,5.0842285,24.450684,1.3687134,2.6550293,2.4841309,1.0169983,0.945282,7.562256,2.658081,4.4677734,7.635498,1.03302,3.9611816,3.1951904,1.8936157,5.6427,2.5924683,9.387207,5.316162,5.8013916,3.4362793,4.5410156,4.1656494,2.0355225,5.593872,1.0925293,1.0826111,14.123535,0.74005127,1.7868042,1.0070801,0.4257202,1.3587952,3.378296,1.7227173,0.7335663
horses.png,6.323242,4.9987793,7.9833984,6.8115234,2.5039673,1.8844604,1.9989014,1.876831,2.191162,3.2714844,17.041016,8.685303,0.37326813,1.7776489,12.792969,0.415802,1.7166138,1.1695862,1.0093689,0.5241394,1.0475159,2.7267456,2.796936,6.185913,0.9185791,1.1291504,0.55770874,0.5405426,2.758789,4.180908,1.3648987,0.87890625,1.3847351,1.2252808,1.8569946,2.6306152,0.6145477,1.309967,0.4512787,1.399231,4.257202,0.42495728,0.46958923,0.87890625,1.8966675,1.1138916,0.82321167,2.6275635,0.8995056
horses_c.png,6.8237305,2.1270752,15.539551,15.05127,1.4915466,0.894928,1.0131836,1.3298035,1.2496948,24.01123,6.3049316,15.930176,0.12559891,2.4429321,2.998352,0.58784485,0.6916046,0.6351471,0.2872467,0.32863617,1.399231,0.6252289,2.3880005,11.212158,1.9882202,1.8585205,1.1276245,0.7526398,1.0467529,1.0879517,0.16746521,0.21324158,1.1894226,0.49057007,1.1367798,2.191162,3.2867432,0.737381,0.33931732,0.5935669,18.566895,0.1581192,0.91400146,0.6839752,5.319214,0.9300232,0.5264282,1.3465881,0.38547516
love.png,12.609863,2.053833,17.797852,21.350098,1.3969421,8.947754,4.40979,6.298828,3.8848877,58.740234,5.2764893,13.48877,0.6641388,17.016602,0.27370453,11.535645,0.330925,2.1240234,1.0063171,0.7598877,1.3298035,0.58021545,2.355957,2.2399902,1.940918,1.8157959,7.25708,2.709961,4.5898438,0.6839752,0.25196075,0.061368942,0.5973816,0.107097626,0.8758545,2.859497,6.0058594,0.31166077,0.65727234,1.991272,8.074951,0.46806335,8.062744,0.59013367,3.3355713,3.3660889,0.2286911,2.3910522,1.7593384
love_c.jpg,13.317871,2.9556274,2.5161743,7.800293,3.7902832,4.876709,1.2458801,1.1917114,1.612854,5.6915283,7.897949,1.0757446,5.529785,11.920166,0.32253265,3.07312,1.4350891,18.29834,3.2348633,2.8244019,1.9165039,0.2872467,4.058838,2.9251099,2.3742676,3.1341553,0.25463104,0.76446533,2.130127,0.56762695,2.1148682,0.9727478,1.3374329,0.56915283,0.41275024,3.0426025,1.2390137,1.802063,0.472641,0.2248764,1.0101318,0.85220337,0.8583069,0.9361267,0.63705444,0.8430481,0.47836304,1.0848999,1.2634277
magician.png,8.825684,6.500244,10.449219,13.635254,3.918457,8.14209,1.6174316,7.861328,1.5037537,19.226074,23.02246,12.402344,0.65689087,5.4992676,1.6464233,2.116394,0.74043274,0.48599243,4.0649414,1.0520935,1.9165039,0.42991638,5.3344727,7.550049,2.432251,1.3755798,0.22392273,1.1032104,3.2165527,0.7511139,0.9963989,0.121593475,0.28190613,0.1455307,0.62294006,2.82135,0.55122375,0.3932953,0.50201416,3.5888672,5.181885,0.31471252,1.5396118,0.39863586,3.2043457,1.4884949,0.26054382,1.7791748,1.033783
magician_c.png,25.585938,7.434082,7.208252,12.731934,1.6311646,4.1168213,2.1713257,10.510254,5.5877686,10.284424,9.844971,30.639648,2.5680542,8.068848,14.672852,6.7749023,3.1555176,1.9622803,3.753662,1.4144897,2.0584106,1.7623901,4.888916,9.436035,1.7532349,4.284668,4.3914795,3.6499023,3.8330078,1.8829346,7.836914,0.43144226,2.670288,0.87890625,3.1280518,5.7769775,1.7807007,3.5552979,0.7205963,3.0258179,8.26416,0.46539307,1.9515991,1.2565613,0.39367676,2.2201538,1.9470215,3.9764404,2.1514893
monkey.png,10.131836,1.3381958,17.06543,10.778809,3.4759521,2.82135,5.947876,1.5396118,3.7719727,3.5644531,3.0014038,1.713562,0.38433075,3.6865234,1.7333984,1.1146545,0.33359528,1.5487671,0.30155182,1.0513306,4.4403076,2.6412964,2.218628,0.61683655,1.0032654,0.60691833,1.9699097,0.4486084,4.1748047,0.9185791,0.566864,0.831604,1.84021,0.756073,1.4198303,2.3712158,2.3712158,0.30002594,1.1398315,0.45394897,2.2079468,1.3290405,1.1070251,1.3130188,2.947998,1.2466431,1.1734009,1.1711121,0.5596161
monkey_c.png,5.2764893,9.130859,28.173828,1.53656,2.0492554,62.79297,31.591797,1.5541077,7.70874,0.8804321,8.850098,2.1209717,1.184845,4.6905518,2.1347046,2.682495,0.9162903,1.4152527,5.36499,3.427124,5.163574,10.839844,5.0231934,2.607727,0.57907104,0.49324036,0.21705627,0.2445221,19.641113,3.8787842,9.460449,0.57029724,2.508545,0.21400452,4.5166016,1.6433716,0.2506256,0.6744385,0.6145477,1.0673523,0.29125214,1.0650635,1.0818481,1.0795593,0.6286621,1.3282776,0.50315857,2.8762817,2.3422241
mountain.png,11.5234375,9.844971,7.1655273,3.6346436,3.0578613,3.0212402,3.111267,2.104187,3.7017822,3.3294678,5.0811768,13.757324,0.535202,1.3717651,9.47876,1.1550903,2.4902344,0.90789795,2.2781372,0.61683655,0.8720398,3.3355713,2.331543,7.3120117,1.0948181,0.71640015,0.381279,0.39520264,0.9437561,2.168274,5.114746,0.5908966,2.6931763,0.5558014,0.90560913,1.6571045,1.0368347,1.9561768,0.48103333,2.168274,3.3203125,0.33245087,0.9613037,0.80184937,1.0055542,0.88272095,0.7347107,2.0355225,0.5832672
mountain_c.png,35.083008,7.6293945,6.0302734,1.9866943,9.558105,9.436035,23.608398,20.39795,8.0078125,0.5821228,5.2764893,5.963135,7.9833984,4.0283203,7.684326,2.496338,2.7328491,2.7816772,3.161621,6.9213867,7.006836,4.5776367,2.9708862,0.7740021,0.4005432,2.2735596,2.0095825,5.57251,4.296875,1.2405396,2.017212,5.2948,2.029419,0.83236694,0.89645386,1.0505676,0.47950745,2.6184082,5.380249,0.61035156,0.77705383,3.010559,4.385376,2.897644,0.15945435,1.3259888,1.9363403,1.8997192,0.3572464
night.png,9.82666,1.9180298,5.4016113,5.545044,2.4169922,5.609131,4.5410156,2.3269653,2.8549194,0.73013306,13.110352,6.3964844,1.7974854,7.269287,4.9560547,0.6744385,2.7893066,4.5898438,0.70991516,1.6555786,1.9546509,2.3529053,3.010559,2.4154663,0.41160583,2.130127,0.5630493,1.1901855,4.470825,1.9866943,2.6733398,1.8035889,1.6494751,0.84228516,1.3145447,1.9393921,0.2883911,1.5144348,0.5405426,0.22830963,1.0665894,1.3275146,0.5706787,0.88500977,0.5313873,0.8300781,1.1032104,1.361084,0.7015228
night_c.png,3.5705566,13.964844,13.513184,1.5716553,0.6095886,9.857178,2.9251099,2.5680542,1.612854,0.7904053,13.549805,2.8945923,0.38547516,1.0978699,2.6138306,0.76675415,1.3542175,0.7575989,1.4175415,0.44250488,7.4157715,2.7923584,4.5440674,1.7272949,0.23269653,0.69389343,0.5645752,0.20618439,2.633667,1.6159058,2.6992798,0.71144104,1.2466431,0.25310516,3.302002,1.2443542,0.31414032,1.5319824,0.28057098,0.1991272,0.43907166,0.2840042,0.26474,0.9086609,0.057268143,0.39863586,0.90408325,1.0490417,0.69999695
oldman.png,10.058594,11.401367,9.197998,5.670166,5.2490234,7.507324,6.8237305,3.3691406,7.1228027,2.0462036,7.0617676,13.452148,0.29735565,2.722168,7.2875977,1.5487671,2.1224976,0.39043427,1.4472961,1.5190125,1.8463135,3.3996582,3.1433105,4.1503906,0.94070435,0.56877136,0.71907043,1.1199951,0.87280273,3.302002,2.7832031,0.85372925,1.1474609,0.6111145,1.2466431,1.7868042,0.98876953,1.8447876,1.2893677,1.6784668,2.4002075,0.6942749,1.8051147,1.1329651,1.4884949,1.3435364,1.1650085,1.9775391,0.5535126
oldman_c.png,32.51953,3.9459229,8.648682,9.222412,8.984375,0.9208679,2.7557373,17.199707,6.57959,11.102295,3.2043457,24.902344,3.829956,7.1655273,11.425781,1.3999939,1.2779236,2.4536133,0.43067932,1.2657166,4.7302246,0.687027,3.616333,2.7633667,1.7913818,7.25708,5.9936523,15.881348,1.448822,0.12922287,4.650879,11.218262,5.8929443,1.8737793,0.8804321,2.3773193,2.4871826,4.4921875,2.8015137,0.9124756,20.06836,1.5670776,4.18396,2.1942139,1.04599,2.1697998,4.360962,1.6464233,0.24871826
oldpeople.jpg,9.80835,10.357666,5.090332,5.203247,2.2872925,1.8463135,1.3877869,1.5670776,7.3303223,1.1947632,8.880615,12.719727,0.45547485,1.4450073,2.0721436,1.1932373,4.660034,1.2359619,0.2822876,0.9819031,0.15163422,0.94299316,1.5144348,1.9561768,0.83618164,0.9033203,0.54473877,2.972412,0.31204224,1.1550903,0.76675415,0.1862526,0.283432,0.30536652,0.42800903,1.2969971,0.6263733,0.258255,0.54473877,0.53215027,2.5985718,0.27656555,0.5672455,0.55885315,1.3336182,0.9963989,0.40168762,1.5060425,0.2965927
oldpeople_c.png,17.8833,7.293701,17.138672,7.5134277,0.95062256,2.619934,1.6555786,8.306885,6.414795,6.536865,7.8063965,24.499512,0.9880066,3.6743164,3.2409668,2.4673462,2.6519775,1.6998291,1.1253357,0.73280334,2.545166,1.1650085,2.6229858,2.5863647,0.7835388,1.7593384,5.041504,2.3910522,3.17688,0.9727478,2.3483276,0.21686554,0.9635925,0.40092468,2.3849487,2.8137207,1.7272949,0.8621216,0.98114014,2.3513794,9.332275,0.43907166,1.0665894,1.3221741,0.7053375,1.2710571,0.8102417,2.671814,0.7659912
painting.jpg,10.546875,6.7749023,14.0625,5.484009,7.751465,8.001709,7.897949,2.1591187,10.388184,3.552246,9.301758,11.920166,0.26626587,3.4484863,6.1035156,1.6784668,1.1611938,0.8163452,2.1087646,1.7730713,1.28479,2.722168,3.4484863,4.9224854,1.6906738,0.6111145,0.34160614,0.79803467,1.2405396,1.5350342,3.463745,0.64697266,1.0246277,0.29067993,0.9635925,2.7664185,1.0177612,1.210022,0.5931854,2.7542114,2.709961,1.133728,1.4968872,1.7929077,2.5131226,1.399231,0.5935669,3.1555176,0.49667358
painting_c.png,12.646484,6.7749023,9.674072,6.8481445,2.5802612,0.72250366,1.8280029,1.9973755,2.8762817,6.6955566,2.8015137,7.1655273,0.4283905,1.1947632,6.213379,0.63819885,1.5731812,1.1985779,0.55236816,0.25043488,3.0273438,2.5299072,1.6662598,1.4579773,1.4701843,1.1444092,3.5736084,0.5767822,1.0818481,1.4289856,0.957489,0.81863403,2.7801514,1.2886047,1.2527466,1.6815186,4.3884277,1.1383057,1.2825012,1.0467529,7.269287,0.38394928,1.03302,1.7532349,1.411438,1.1383057,1.1016846,1.4320374,0.40245056
people.jpg,16.564941,11.529541,10.717773,7.3242188,5.871582,5.1086426,3.3935547,2.5634766,10.809326,3.237915,3.7719727,16.760254,0.32405853,3.1463623,1.8630981,2.8808594,1.9744873,0.65078735,1.3923645,1.1032104,0.6668091,1.5258789,1.4930725,3.9367676,1.2634277,0.66871643,0.60272217,1.4198303,0.3780365,0.9651184,1.7059326,0.22315979,0.62179565,0.25672913,0.4512787,1.6693115,1.58844,0.51612854,0.98495483,1.6845703,3.010559,0.47683716,2.0339966,1.3496399,1.8249512,1.385498,0.4863739,1.6967773,0.46653748
people_c.png,7.2753906,1.7776489,22.644043,9.686279,1.8783569,1.0444641,1.8798828,1.1070251,3.4973145,45.26367,2.1026611,5.545044,0.38776398,2.4627686,1.3008118,1.4450073,0.14038086,3.149414,0.6210327,0.28877258,1.2542725,0.38700104,1.5213013,1.2145996,2.5390625,1.3298035,3.1082153,0.54244995,4.8431396,0.5809784,0.13990402,0.049114227,2.6000977,0.17633438,0.88653564,3.5827637,5.633545,0.5378723,0.22621155,1.6601562,13.28125,0.60691833,1.1756897,0.8377075,4.019165,1.6998291,0.23460388,2.770996,0.58135986
scene.png,14.953613,3.8269043,12.042236,4.702759,4.8858643,7.208252,15.124512,10.412598,0.7537842,14.941406,2.9708862,1.7364502,5.9051514,5.5511475,10.797119,1.322937,0.63591003,1.84021,7.8125,0.5805969,27.294922,7.3303223,4.3640137,0.55770874,2.7114868,0.8529663,1.3130188,0.13933182,23.913574,2.571106,3.4240723,1.1756897,5.2246094,0.38280487,1.7791748,1.9134521,2.5802612,0.79803467,2.8381348,5.545044,1.6113281,1.1482239,2.5009155,1.2405396,2.1209717,1.4671326,0.72250366,1.1123657,2.6245117
